Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
126.665 0.00430584 0.00430584 0.00430584 0.00430584 0.125372 0.125372 0.125372 0.125372
126.665 0.00430584 0.00430584 0.00430584 0.00430584 0.125372 0.125372 0.125372 0.125372
126.665 0.00430586 0.00430586 0.00430586 0.00430586 0.125372 0.125372 0.125372 0.125372
126.67 0.00430603 0.00430603 0.00430603 0.00430603 0.125372 0.125372 0.125372 0.125372
126.722 0.00430779 0.00430779 0.00430779 0.00430779 0.125372 0.125372 0.125372 0.125372
127.241 0.00432544 0.00432544 0.00432544 0.00432544 0.125372 0.125372 0.125372 0.125372
132.552 0.00450598 0.00450598 0.00450598 0.00450598 0.125372 0.125372 0.125372 0.125372
199.515 0.00678231 0.00678231 0.00678231 0.00678231 0.125372 0.125372 0.125372 0.125372
508.788 0.0172957 0.0172957 0.0172957 0.0172957 0.125372 0.125372 0.125372 0.125372
3779.79 0.12849 0.12849 0.12849 0.12849 0.125372 0.125372 0.125372 0.125372
368061 12.5119 12.5119 12.5119 12.5119 0.125372 0.125372 0.125372 0.125372
368067 12.5121 12.5121 12.5121 12.5121 0.125372 0.125372 0.125372 0.125372
368067 12.5121 12.5121 12.5121 12.5121 0.125372 0.125372 0.125372 0.125372
368067 12.5121 12.5121 12.5121 12.5121 0.125372 0.125372 0.125372 0.125372
368067 12.5121 12.5121 12.5121 12.5121 0.125372 0.125372 0.125372 0.125372
368066 12.5121 12.5121 12.5121 12.5121 0.125372 0.125372 0.125372 0.125372
368056 12.5129 12.5129 12.5129 12.5129 0.125376 0.125376 0.125376 0.125376
367958 12.52 12.52 12.52 12.52 0.125411 0.125411 0.125411 0.125411
366985 12.5915 12.5915 12.5915 12.5915 0.125764 0.125764 0.125764 0.125764
357482 13.3468 13.3468 13.3468 13.3468 0.129322 0.129322 0.129322 0.129322
282329 26.8493 26.8493 26.8493 26.8493 0.166728 0.166728 0.166728 0.166728
1.01776e+06 413.193 413.193 413.193 413.193 0.0359212 0.0359212 0.0359212 0.0359212
