Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
133.993 0.00459263 0.00459263 0.00459263 0.00459263 0.111696 0.111696 0.111696 0.111696
133.993 0.00459263 0.00459263 0.00459263 0.00459263 0.111696 0.111696 0.111696 0.111696
133.994 0.00459265 0.00459265 0.00459265 0.00459265 0.111696 0.111696 0.111696 0.111696
133.999 0.00459284 0.00459284 0.00459284 0.00459284 0.111696 0.111696 0.111696 0.111696
134.056 0.00459478 0.00459478 0.00459478 0.00459478 0.111696 0.111696 0.111696 0.111696
134.623 0.00461423 0.00461423 0.00461423 0.00461423 0.111696 0.111696 0.111696 0.111696
140.431 0.00481327 0.00481327 0.00481327 0.00481327 0.111696 0.111696 0.111696 0.111696
214.227 0.00734266 0.00734266 0.00734266 0.00734266 0.111696 0.111696 0.111696 0.111696
564.013 0.0193316 0.0193316 0.0193316 0.0193316 0.111696 0.111696 0.111696 0.111696
4517.29 0.154831 0.154831 0.154831 0.154831 0.111696 0.111696 0.111696 0.111696
369509 12.665 12.665 12.665 12.665 0.111696 0.111696 0.111696 0.111696
369509 12.665 12.665 12.665 12.665 0.111696 0.111696 0.111696 0.111696
369509 12.665 12.665 12.665 12.665 0.111696 0.111696 0.111696 0.111696
369509 12.665 12.665 12.665 12.665 0.111696 0.111696 0.111696 0.111696
369508 12.665 12.665 12.665 12.665 0.111696 0.111696 0.111696 0.111696
369497 12.6658 12.6658 12.6658 12.6658 0.111699 0.111699 0.111699 0.111699
369394 12.6731 12.6731 12.6731 12.6731 0.111732 0.111732 0.111732 0.111732
368368 12.7464 12.7464 12.7464 12.7464 0.112056 0.112056 0.112056 0.112056
358372 13.5268 13.5268 13.5268 13.5268 0.115316 0.115316 0.115316 0.115316
281722 28.482 28.482 28.482 28.482 0.148479 0.148479 0.148479 0.148479
1.39796e+06 735.501 735.501 735.501 735.501 0.0215209 0.0215209 0.0215209 0.0215209
3.0635e+07 23865.6 23865.6 23865.6 23865.6 0.00042013 0.00042013 0.00042013 0.00042013
