Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
122.702 48.1363 48.1363 48.1363 48.1363 0.367847 0.367847 0.367847 0.367847
122.702 48.1363 48.1363 48.1363 48.1363 0.367847 0.367847 0.367847 0.367847
122.703 48.1365 48.1365 48.1365 48.1365 0.367847 0.367847 0.367847 0.367847
122.709 48.1389 48.1389 48.1389 48.1389 0.367847 0.367847 0.367847 0.367847
122.77 48.1629 48.1629 48.1629 48.1629 0.367847 0.367847 0.367847 0.367847
123.382 48.4032 48.4032 48.4032 48.4032 0.367847 0.367847 0.367847 0.367847
129.678 50.873 50.873 50.873 50.873 0.367847 0.367847 0.367847 0.367847
213.305 83.6802 83.6802 83.6802 83.6802 0.367847 0.367847 0.367847 0.367847
670.389 262.995 262.995 262.995 262.995 0.367847 0.367847 0.367847 0.367847
8064.1 3163.57 3163.57 3163.57 3163.57 0.367847 0.367847 0.367847 0.367847
520594 204230 204230 204230 204230 0.367847 0.367847 0.367847 0.367847
520594 204230 204230 204230 204230 0.367847 0.367847 0.367847 0.367847
520594 204230 204230 204230 204230 0.367847 0.367847 0.367847 0.367847
520594 204230 204230 204230 204230 0.367846 0.367846 0.367846 0.367846
520598 204232 204232 204232 204232 0.367843 0.367843 0.367843 0.367843
520631 204247 204247 204247 204247 0.367813 0.367813 0.367813 0.367813
520968 204397 204397 204397 204397 0.367502 0.367502 0.367502 0.367502
525049 206250 206250 206250 206250 0.363847 0.363847 0.363847 0.363847
528166 206886 206886 206886 206886 0.360236 0.360236 0.360236 0.360236
734886 301963 301963 301963 301963 0.242916 0.242916 0.242916 0.242916
611231 244199 244199 244199 244199 0.301538 0.301538 0.301538 0.301538
726024 264025 264025 264025 264025 0.247118 0.247118 0.247118 0.247118
648697 250338 250338 250338 250338 0.280045 0.280045 0.280045 0.280045
708888 245638 245638 245638 245638 0.248398 0.248398 0.248398 0.248398
670504 247513 247513 247513 247513 0.265934 0.265934 0.265934 0.265934
649640 211855 211855 211855 211855 0.267525 0.267525 0.267525 0.267525
649635 205813 205813 205813 205813 0.267111 0.267111 0.267111 0.267111
634089 193923 193923 193923 193923 0.27012 0.27012 0.27012 0.27012
633471 186568 186568 186568 186568 0.261122 0.261122 0.261122 0.261122
680614 192284 192284 192284 192284 0.227771 0.227771 0.227771 0.227771
650128 172730 172730 172730 172730 0.220321 0.220321 0.220321 0.220321
658165 179046 179046 179046 179046 0.225651 0.225651 0.225651 0.225651
608035 176882 176882 176882 176882 0.211473 0.211473 0.211473 0.211473
574469 176953 176953 176953 176953 0.20807 0.20807 0.20807 0.20807
483732 169361 169361 169361 169361 0.213798 0.213798 0.213798 0.213798
432718 169765 169765 169765 169765 0.213411 0.213411 0.213411 0.213411
372276 162731 162731 162731 162731 0.216318 0.216318 0.216318 0.216318
340733 156947 156947 156947 156947 0.216685 0.216685 0.216685 0.216685
341865 162278 162278 162278 162278 0.202515 0.202515 0.202515 0.202515
340571 163630 163630 163630 163630 0.195605 0.195605 0.195605 0.195605
340544 162505 162505 162505 162505 0.200177 0.200177 0.200177 0.200177
341588 163523 163523 163523 163523 0.196602 0.196602 0.196602 0.196602
340849 162920 162920 162920 162920 0.198479 0.198479 0.198479 0.198479
341569 163030 163030 163030 163030 0.196866 0.196866 0.196866 0.196866
340575 162199 162199 162199 162199 0.197165 0.197165 0.197165 0.197165
341767 162416 162416 162416 162416 0.196772 0.196772 0.196772 0.196772
341998 162087 162087 162087 162087 0.196789 0.196789 0.196789 0.196789
342674 162076 162076 162076 162076 0.196732 0.196732 0.196732 0.196732
344043 162482 162482 162482 162482 0.196281 0.196281 0.196281 0.196281
344381 162311 162311 162311 162311 0.19654 0.19654 0.19654 0.19654
353049 162363 162363 162363 162363 0.196873 0.196873 0.196873 0.196873
360429 163519 163519 163519 163519 0.197802 0.197802 0.197802 0.197802
359520 161069 161069 161069 161069 0.20559 0.20559 0.20559 0.20559
345820 158716 158716 158716 158716 0.223197 0.223197 0.223197 0.223197
370615 176082 176082 176082 176082 0.213013 0.213013 0.213013 0.213013
350864 163573 163573 163573 163573 0.221249 0.221249 0.221249 0.221249
336863 158593 158593 158593 158593 0.230181 0.230181 0.230181 0.230181
345688 161692 161692 161692 161692 0.224374 0.224374 0.224374 0.224374
351299 165323 165323 165323 165323 0.219796 0.219796 0.219796 0.219796
346859 162553 162553 162553 162553 0.223298 0.223298 0.223298 0.223298
338887 158709 158709 158709 158709 0.228066 0.228066 0.228066 0.228066
345028 161664 161664 161664 161664 0.224388 0.224388 0.224388 0.224388
345536 162030 162030 162030 162030 0.223988 0.223988 0.223988 0.223988
345678 162027 162027 162027 162027 0.224013 0.224013 0.224013 0.224013
345858 162034 162034 162034 162034 0.224058 0.224058 0.224058 0.224058
346037 162117 162117 162117 162117 0.224112 0.224112 0.224112 0.224112
351614 164661 164661 164661 164661 0.222226 0.222226 0.222226 0.222226
352674 164060 164060 164060 164060 0.223856 0.223856 0.223856 0.223856
358100 165253 165253 165253 165253 0.22496 0.22496 0.22496 0.22496
354918 160458 160458 160458 160458 0.234536 0.234536 0.234536 0.234536
395306 183925 183925 183925 183925 0.211304 0.211304 0.211304 0.211304
353556 160906 160906 160906 160906 0.235635 0.235635 0.235635 0.235635
359268 165897 165897 165897 165897 0.23202 0.23202 0.23202 0.23202
353936 161434 161434 161434 161434 0.235387 0.235387 0.235387 0.235387
354069 161815 161815 161815 161815 0.235021 0.235021 0.235021 0.235021
353953 161536 161536 161536 161536 0.235293 0.235293 0.235293 0.235293
354128 161535 161535 161535 161535 0.23529 0.23529 0.23529 0.23529
354199 161553 161553 161553 161553 0.235303 0.235303 0.235303 0.235303
354206 161501 161501 161501 161501 0.23544 0.23544 0.23544 0.23544
354417 161040 161040 161040 161040 0.236727 0.236727 0.236727 0.236727
357205 161859 161859 161859 161859 0.237351 0.237351 0.237351 0.237351
361259 162673 162673 162673 162673 0.239421 0.239421 0.239421 0.239421
446117 178398 178398 178398 178398 0.211276 0.211276 0.211276 0.211276
364892 163251 163251 163251 163251 0.239051 0.239051 0.239051 0.239051
362843 162916 162916 162916 162916 0.239342 0.239342 0.239342 0.239342
361836 162186 162186 162186 162186 0.240755 0.240755 0.240755 0.240755
362485 162744 162744 162744 162744 0.239682 0.239682 0.239682 0.239682
363346 162891 162891 162891 162891 0.239458 0.239458 0.239458 0.239458
363492 162882 162882 162882 162882 0.239601 0.239601 0.239601 0.239601
365123 162837 162837 162837 162837 0.240951 0.240951 0.240951 0.240951
370262 164071 164071 164071 164071 0.241404 0.241404 0.241404 0.241404
374273 165139 165139 165139 165139 0.245028 0.245028 0.245028 0.245028
391724 175289 175289 175289 175289 0.239136 0.239136 0.239136 0.239136
376861 167023 167023 167023 167023 0.244857 0.244857 0.244857 0.244857
374865 165630 165630 165630 165630 0.245102 0.245102 0.245102 0.245102
371931 165372 165372 165372 165372 0.24599 0.24599 0.24599 0.24599
374432 165587 165587 165587 165587 0.245238 0.245238 0.245238 0.245238
374536 165654 165654 165654 165654 0.245222 0.245222 0.245222 0.245222
374600 165601 165601 165601 165601 0.24537 0.24537 0.24537 0.24537
375364 165113 165113 165113 165113 0.24679 0.24679 0.24679 0.24679
376781 165418 165418 165418 165418 0.248193 0.248193 0.248193 0.248193
379792 166160 166160 166160 166160 0.250162 0.250162 0.250162 0.250162
374254 165139 165139 165139 165139 0.254873 0.254873 0.254873 0.254873
377935 165818 165818 165818 165818 0.251689 0.251689 0.251689 0.251689
378132 165709 165709 165709 165709 0.252715 0.252715 0.252715 0.252715
377052 165229 165229 165229 165229 0.254605 0.254605 0.254605 0.254605
374166 164367 164367 164367 164367 0.25727 0.25727 0.25727 0.25727
365813 161612 161612 161612 161612 0.262975 0.262975 0.262975 0.262975
357300 160147 160147 160147 160147 0.260788 0.260788 0.260788 0.260788
347945 156861 156861 156861 156861 0.263085 0.263085 0.263085 0.263085
348679 157556 157556 157556 157556 0.260048 0.260048 0.260048 0.260048
351533 159026 159026 159026 159026 0.258081 0.258081 0.258081 0.258081
349423 158243 158243 158243 158243 0.258918 0.258918 0.258918 0.258918
349423 158243 158243 158243 158243 0.258918 0.258918 0.258918 0.258918
349423 158243 158243 158243 158243 0.258918 0.258918 0.258918 0.258918
349423 158243 158243 158243 158243 0.258918 0.258918 0.258918 0.258918
349423 158243 158243 158243 158243 0.258918 0.258918 0.258918 0.258918
349423 158243 158243 158243 158243 0.258918 0.258918 0.258918 0.258918
349422 158243 158243 158243 158243 0.258919 0.258919 0.258919 0.258919
349411 158237 158237 158237 158237 0.258927 0.258927 0.258927 0.258927
349302 158185 158185 158185 158185 0.259011 0.259011 0.259011 0.259011
348177 157641 157641 157641 157641 0.25987 0.25987 0.25987 0.25987
362526 148246 148246 148246 148246 0.225051 0.225051 0.225051 0.225051
2.84491e+006 522021 522021 522021 522021 0.0214442 0.0214442 0.0214442 0.0214442
3.67144e+007 3.70553e+006 3.70553e+006 3.70553e+006 3.70553e+006 0.000817088 0.000817088 0.000817088 0.000817088
4.2306e+007 1.40353e+006 1.40353e+006 1.40353e+006 1.40353e+006 0.00030078 0.00030078 0.00030078 0.00030078
2.39827e+007 858211 858211 858211 858211 0.000356019 0.000356019 0.000356019 0.000356019
1.90027e+007 659911 659911 659911 659911 0.000332821 0.000332821 0.000332821 0.000332821
9.52262e+006 326586 326586 326586 326586 0.000569229 0.000569229 0.000569229 0.000569229
4.04298e+006 125955 125955 125955 125955 0.00121325 0.00121325 0.00121325 0.00121325
3.23772e+006 90617.7 90617.7 90617.7 90617.7 0.001526 0.001526 0.001526 0.001526
1.74594e+006 41490.3 41490.3 41490.3 41490.3 0.00280896 0.00280896 0.00280896 0.00280896
628918 14953.4 14953.4 14953.4 14953.4 0.00714762 0.00714762 0.00714762 0.00714762
