Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
123.343 0.00422308 0.00422308 0.00422308 0.00422308 0.16654 0.16654 0.16654 0.16654
123.343 0.00422308 0.00422308 0.00422308 0.00422308 0.16654 0.16654 0.16654 0.16654
123.343 0.0042231 0.0042231 0.0042231 0.0042231 0.16654 0.16654 0.16654 0.16654
123.349 0.00422329 0.00422329 0.00422329 0.00422329 0.16654 0.16654 0.16654 0.16654
123.404 0.0042252 0.0042252 0.0042252 0.0042252 0.16654 0.16654 0.16654 0.16654
123.962 0.00424431 0.00424431 0.00424431 0.00424431 0.16654 0.16654 0.16654 0.16654
129.683 0.00444018 0.00444018 0.00444018 0.00444018 0.16654 0.16654 0.16654 0.16654
203.621 0.00697171 0.00697171 0.00697171 0.00697171 0.16654 0.16654 0.16654 0.16654
574.314 0.0196637 0.0196637 0.0196637 0.0196637 0.16654 0.16654 0.16654 0.16654
5421.31 0.185618 0.185618 0.185618 0.185618 0.16654 0.16654 0.16654 0.16654
307977 10.5447 10.5447 10.5447 10.5447 0.16654 0.16654 0.16654 0.16654
307977 10.5447 10.5447 10.5447 10.5447 0.16654 0.16654 0.16654 0.16654
307977 10.5447 10.5447 10.5447 10.5447 0.16654 0.16654 0.16654 0.16654
307977 10.5447 10.5447 10.5447 10.5447 0.16654 0.16654 0.16654 0.16654
307977 10.5448 10.5448 10.5448 10.5448 0.166541 0.166541 0.166541 0.166541
307968 10.5453 10.5453 10.5453 10.5453 0.166545 0.166545 0.166545 0.166545
307888 10.5507 10.5507 10.5507 10.5507 0.16659 0.16659 0.16659 0.16659
307090 10.6052 10.6052 10.6052 10.6052 0.167036 0.167036 0.167036 0.167036
299336 11.1714 11.1714 11.1714 11.1714 0.171503 0.171503 0.171503 0.171503
241027 19.9003 19.9003 19.9003 19.9003 0.214657 0.214657 0.214657 0.214657
1.48654e+06 1317.44 1317.44 1317.44 1317.44 0.0240269 0.0240269 0.0240269 0.0240269
2.68919e+07 37924.2 37924.2 37924.2 37924.2 0.000694539 0.000694539 0.000694539 0.000694539
6.39909e+06 94159.2 94159.2 94159.2 94159.2 0.000338617 0.000338617 0.000338617 0.000338617
11720 375.346 375.346 375.346 375.346 0.0142931 0.0142931 0.0142931 0.0142931
391.359 15.7342 15.7342 15.7342 15.7342 0.132563 0.132563 0.132563 0.132563
722.068 135.705 135.705 135.705 135.705 0.0161641 0.0161641 0.0161641 0.0161641
180.197 15.2908 15.2908 15.2908 15.2908 0.177997 0.177997 0.177997 0.177997
1505.22 329.535 329.535 329.535 329.535 0.0076044 0.0076044 0.0076044 0.0076044
373.46 50.762 50.762 50.762 50.762 0.0618646 0.0618646 0.0618646 0.0618646
97.2672 20.6407 20.6407 20.6407 20.6407 0.118173 0.118173 0.118173 0.118173
58.6262 18.9272 18.9272 18.9272 18.9272 0.119232 0.119232 0.119232 0.119232
37.1296 22.3496 22.3496 22.3496 22.3496 0.188945 0.188945 0.188945 0.188945
25.2773 18.1059 18.1059 18.1059 18.1059 0.308628 0.308628 0.308628 0.308628
23.8604 17.857 17.857 17.857 17.857 0.388767 0.388767 0.388767 0.388767
20.9779 15.5438 15.5438 15.5438 15.5438 0.414559 0.414559 0.414559 0.414559
25.9692 18.0911 18.0911 18.0911 18.0911 0.312342 0.312342 0.312342 0.312342
23.1781 14.5386 14.5386 14.5386 14.5386 0.329813 0.329813 0.329813 0.329813
22.3837 12.3932 12.3932 12.3932 12.3932 0.355428 0.355428 0.355428 0.355428
22.2818 13.2549 13.2549 13.2549 13.2549 0.341489 0.341489 0.341489 0.341489
20.9352 12.149 12.149 12.149 12.149 0.367797 0.367797 0.367797 0.367797
21.7312 13.1929 13.1929 13.1929 13.1929 0.34469 0.34469 0.34469 0.34469
21.1154 12.5545 12.5545 12.5545 12.5545 0.357317 0.357317 0.357317 0.357317
21.2011 13.066 13.066 13.066 13.066 0.34312 0.34312 0.34312 0.34312
21.0367 13.3798 13.3798 13.3798 13.3798 0.374914 0.374914 0.374914 0.374914
20.1001 12.7327 12.7327 12.7327 12.7327 0.373256 0.373256 0.373256 0.373256
20.3112 13.0164 13.0164 13.0164 13.0164 0.378653 0.378653 0.378653 0.378653
19.7366 12.3848 12.3848 12.3848 12.3848 0.362473 0.362473 0.362473 0.362473
19.8218 12.6284 12.6284 12.6284 12.6284 0.373189 0.373189 0.373189 0.373189
20.0553 12.7727 12.7727 12.7727 12.7727 0.38026 0.38026 0.38026 0.38026
21.7463 14.2479 14.2479 14.2479 14.2479 0.3543 0.3543 0.3543 0.3543
22.8598 14.86 14.86 14.86 14.86 0.349687 0.349687 0.349687 0.349687
22.2915 14.6157 14.6157 14.6157 14.6157 0.352633 0.352633 0.352633 0.352633
21.4981 13.9112 13.9112 13.9112 13.9112 0.355034 0.355034 0.355034 0.355034
20.4678 13.5075 13.5075 13.5075 13.5075 0.357556 0.357556 0.357556 0.357556
22.1994 15.428 15.428 15.428 15.428 0.328582 0.328582 0.328582 0.328582
20.4641 14.416 14.416 14.416 14.416 0.285605 0.285605 0.285605 0.285605
21.2285 14.8662 14.8662 14.8662 14.8662 0.311231 0.311231 0.311231 0.311231
22.6039 15.9272 15.9272 15.9272 15.9272 0.273141 0.273141 0.273141 0.273141
22.0942 15.4302 15.4302 15.4302 15.4302 0.277809 0.277809 0.277809 0.277809
21.4949 14.979 14.979 14.979 14.979 0.289695 0.289695 0.289695 0.289695
20.9159 14.5823 14.5823 14.5823 14.5823 0.298439 0.298439 0.298439 0.298439
21.2405 14.8053 14.8053 14.8053 14.8053 0.293479 0.293479 0.293479 0.293479
21.3214 14.8471 14.8471 14.8471 14.8471 0.300177 0.300177 0.300177 0.300177
21.443 14.9135 14.9135 14.9135 14.9135 0.302593 0.302593 0.302593 0.302593
21.4728 14.9304 14.9304 14.9304 14.9304 0.304449 0.304449 0.304449 0.304449
21.6255 15.0666 15.0666 15.0666 15.0666 0.299978 0.299978 0.299978 0.299978
21.4107 14.9035 14.9035 14.9035 14.9035 0.295553 0.295553 0.295553 0.295553
21.4563 14.9641 14.9641 14.9641 14.9641 0.297356 0.297356 0.297356 0.297356
21.5617 15.0777 15.0777 15.0777 15.0777 0.298458 0.298458 0.298458 0.298458
21.4071 15.0055 15.0055 15.0055 15.0055 0.302791 0.302791 0.302791 0.302791
21.2577 14.9139 14.9139 14.9139 14.9139 0.306623 0.306623 0.306623 0.306623
21.17 14.86 14.86 14.86 14.86 0.312096 0.312096 0.312096 0.312096
20.9717 14.7205 14.7205 14.7205 14.7205 0.32213 0.32213 0.32213 0.32213
19.3582 13.5619 13.5619 13.5619 13.5619 0.437667 0.437667 0.437667 0.437667
20.894 14.6657 14.6657 14.6657 14.6657 0.326228 0.326228 0.326228 0.326228
20.1715 14.1521 14.1521 14.1521 14.1521 0.36973 0.36973 0.36973 0.36973
20.6847 14.5177 14.5177 14.5177 14.5177 0.337758 0.337758 0.337758 0.337758
20.3391 14.2774 14.2774 14.2774 14.2774 0.356086 0.356086 0.356086 0.356086
20.632 14.4837 14.4837 14.4837 14.4837 0.340648 0.340648 0.340648 0.340648
20.4844 14.4057 14.4057 14.4057 14.4057 0.346358 0.346358 0.346358 0.346358
19.6178 13.9781 13.9781 13.9781 13.9781 0.399285 0.399285 0.399285 0.399285
19.6287 13.9766 13.9766 13.9766 13.9766 0.395904 0.395904 0.395904 0.395904
