Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
123.34 48.5988 48.5988 48.5988 48.5988 0.365894 0.365894 0.365894 0.365894
123.34 48.5989 48.5989 48.5989 48.5989 0.365894 0.365894 0.365894 0.365894
123.341 48.5991 48.5991 48.5991 48.5991 0.365894 0.365894 0.365894 0.365894
123.347 48.6016 48.6016 48.6016 48.6016 0.365894 0.365894 0.365894 0.365894
123.409 48.6262 48.6262 48.6262 48.6262 0.365894 0.365894 0.365894 0.365894
124.035 48.8728 48.8728 48.8728 48.8728 0.365894 0.365894 0.365894 0.365894
130.472 51.4091 51.4091 51.4091 51.4091 0.365894 0.365894 0.365894 0.365894
216.392 85.2636 85.2636 85.2636 85.2636 0.365894 0.365894 0.365894 0.365894
693.716 273.341 273.341 273.341 273.341 0.365894 0.365894 0.365894 0.365894
8755.9 3450.03 3450.03 3450.03 3450.03 0.365894 0.365894 0.365894 0.365894
512431 201910 201910 201910 201910 0.365894 0.365894 0.365894 0.365894
512431 201910 201910 201910 201910 0.365894 0.365894 0.365894 0.365894
512431 201910 201910 201910 201910 0.365894 0.365894 0.365894 0.365894
512433 201911 201911 201911 201911 0.365893 0.365893 0.365893 0.365893
512452 201920 201920 201920 201920 0.365877 0.365877 0.365877 0.365877
512644 202015 202015 202015 202015 0.365719 0.365719 0.365719 0.365719
514582 202974 202974 202974 202974 0.364135 0.364135 0.364135 0.364135
535758 213462 213462 213462 213462 0.34765 0.34765 0.34765 0.34765
575084 231598 231598 231598 231598 0.320595 0.320595 0.320595 0.320595
726040 293609 293609 293609 293609 0.239137 0.239137 0.239137 0.239137
628222 251542 251542 251542 251542 0.285519 0.285519 0.285519 0.285519
1.03244e+06 423975 423975 423975 423975 0.152153 0.152153 0.152153 0.152153
694074 278360 278360 278360 278360 0.250015 0.250015 0.250015 0.250015
658259 235504 235504 235504 235504 0.259435 0.259435 0.259435 0.259435
661197 228218 228218 228218 228218 0.25485 0.25485 0.25485 0.25485
671919 223572 223572 223572 223572 0.246742 0.246742 0.246742 0.246742
652936 214357 214357 214357 214357 0.244304 0.244304 0.244304 0.244304
682230 218417 218417 218417 218417 0.218069 0.218069 0.218069 0.218069
692205 220505 220505 220505 220505 0.192103 0.192103 0.192103 0.192103
681890 217882 217882 217882 217882 0.210498 0.210498 0.210498 0.210498
636387 199113 199113 199113 199113 0.219154 0.219154 0.219154 0.219154
638470 222308 222308 222308 222308 0.193549 0.193549 0.193549 0.193549
616136 220879 220879 220879 220879 0.193177 0.193177 0.193177 0.193177
554995 212395 212395 212395 212395 0.19768 0.19768 0.19768 0.19768
546707 214047 214047 214047 214047 0.195668 0.195668 0.195668 0.195668
521344 211463 211463 211463 211463 0.196199 0.196199 0.196199 0.196199
483157 206026 206026 206026 206026 0.197708 0.197708 0.197708 0.197708
473208 207370 207370 207370 207370 0.194793 0.194793 0.194793 0.194793
468199 210474 210474 210474 210474 0.190408 0.190408 0.190408 0.190408
462846 211208 211208 211208 211208 0.188288 0.188288 0.188288 0.188288
462185 211097 211097 211097 211097 0.188149 0.188149 0.188149 0.188149
461041 210528 210528 210528 210528 0.188322 0.188322 0.188322 0.188322
462127 210239 210239 210239 210239 0.18833 0.18833 0.18833 0.18833
461574 210366 210366 210366 210366 0.188338 0.188338 0.188338 0.188338
463632 210629 210629 210629 210629 0.188053 0.188053 0.188053 0.188053
465492 210492 210492 210492 210492 0.187994 0.187994 0.187994 0.187994
467583 210272 210272 210272 210272 0.188038 0.188038 0.188038 0.188038
470408 210494 210494 210494 210494 0.187824 0.187824 0.187824 0.187824
473379 210662 210662 210662 210662 0.187715 0.187715 0.187715 0.187715
473827 210539 210539 210539 210539 0.188127 0.188127 0.188127 0.188127
471826 210003 210003 210003 210003 0.189149 0.189149 0.189149 0.189149
457196 206904 206904 206904 206904 0.197632 0.197632 0.197632 0.197632
457256 211821 211821 211821 211821 0.20031 0.20031 0.20031 0.20031
458883 216006 216006 216006 216006 0.205299 0.205299 0.205299 0.205299
496338 223636 223636 223636 223636 0.207633 0.207633 0.207633 0.207633
605586 256468 256468 256468 256468 0.187568 0.187568 0.187568 0.187568
509724 224536 224536 224536 224536 0.208713 0.208713 0.208713 0.208713
608173 241526 241526 241526 241526 0.191375 0.191375 0.191375 0.191375
517338 226268 226268 226268 226268 0.20732 0.20732 0.20732 0.20732
524209 224362 224362 224362 224362 0.207177 0.207177 0.207177 0.207177
527181 225412 225412 225412 225412 0.206418 0.206418 0.206418 0.206418
525683 224876 224876 224876 224876 0.206809 0.206809 0.206809 0.206809
526428 224145 224145 224145 224145 0.20695 0.20695 0.20695 0.20695
525987 224494 224494 224494 224494 0.206901 0.206901 0.206901 0.206901
525520 224561 224561 224561 224561 0.206922 0.206922 0.206922 0.206922
524231 224008 224008 224008 224008 0.207367 0.207367 0.207367 0.207367
523280 223906 223906 223906 223906 0.207495 0.207495 0.207495 0.207495
514620 223141 223141 223141 223141 0.208518 0.208518 0.208518 0.208518
505307 219588 219588 219588 219588 0.210812 0.210812 0.210812 0.210812
