Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
563160 251919 251919 251919 251919 0.21305 0.21305 0.21305 0.21305
556195 253182 253182 253182 253182 0.213447 0.213447 0.213447 0.213447
560886 252156 252156 252156 252156 0.213259 0.213259 0.213259 0.213259
558191 251984 251984 251984 251984 0.2138 0.2138 0.2138 0.2138
559517 252067 252067 252067 252067 0.213532 0.213532 0.213532 0.213532
559113 251979 251979 251979 251979 0.213657 0.213657 0.213657 0.213657
559529 252098 252098 252098 252098 0.213628 0.213628 0.213628 0.213628
563866 253366 253366 253366 253366 0.213277 0.213277 0.213277 0.213277
564856 253470 253470 253470 253470 0.214917 0.214917 0.214917 0.214917
585962 263672 263672 263672 263672 0.210378 0.210378 0.210378 0.210378
569491 255867 255867 255867 255867 0.214038 0.214038 0.214038 0.214038
563757 255928 255928 255928 255928 0.21457 0.21457 0.21457 0.21457
568738 255802 255802 255802 255802 0.214159 0.214159 0.214159 0.214159
568500 255771 255771 255771 255771 0.214256 0.214256 0.214256 0.214256
568144 255628 255628 255628 255628 0.214401 0.214401 0.214401 0.214401
564674 254237 254237 254237 254237 0.215831 0.215831 0.215831 0.215831
563045 252804 252804 252804 252804 0.217466 0.217466 0.217466 0.217466
562799 250386 250386 250386 250386 0.220195 0.220195 0.220195 0.220195
849893 262312 262312 262312 262312 0.184916 0.184916 0.184916 0.184916
566149 248950 248950 248950 248950 0.220543 0.220543 0.220543 0.220543
563265 250076 250076 250076 250076 0.220303 0.220303 0.220303 0.220303
563194 250046 250046 250046 250046 0.220332 0.220332 0.220332 0.220332
562494 249748 249748 249748 249748 0.220618 0.220618 0.220618 0.220618
562244 249290 249290 249290 249290 0.220951 0.220951 0.220951 0.220951
552031 247037 247037 247037 247037 0.22259 0.22259 0.22259 0.22259
559159 248573 248573 248573 248573 0.221523 0.221523 0.221523 0.221523
561363 249083 249083 249083 249083 0.221119 0.221119 0.221119 0.221119
561363 249083 249083 249083 249083 0.221119 0.221119 0.221119 0.221119
561363 249083 249083 249083 249083 0.221119 0.221119 0.221119 0.221119
561363 249083 249083 249083 249083 0.221119 0.221119 0.221119 0.221119
561363 249083 249083 249083 249083 0.221119 0.221119 0.221119 0.221119
561363 249083 249083 249083 249083 0.221119 0.221119 0.221119 0.221119
561362 249082 249082 249082 249082 0.221119 0.221119 0.221119 0.221119
561353 249077 249077 249077 249077 0.22112 0.22112 0.22112 0.22112
561258 249026 249026 249026 249026 0.221133 0.221133 0.221133 0.221133
560361 248531 248531 248531 248531 0.221232 0.221232 0.221232 0.221232
759664 300008 300008 300008 300008 0.139872 0.139872 0.139872 0.139872
3.06217e+06 596908 596908 596908 596908 0.0262439 0.0262439 0.0262439 0.0262439
4.24407e+07 3.5477e+06 3.5477e+06 3.5477e+06 3.5477e+06 0.000778122 0.000778122 0.000778122 0.000778122
2.38707e+08 5.38343e+06 5.38343e+06 5.38343e+06 5.38343e+06 5.20759e-05 5.20759e-05 5.20759e-05 5.20759e-05
5.70681e+07 2.24671e+06 2.24671e+06 2.24671e+06 2.24671e+06 0.000543526 0.000543526 0.000543526 0.000543526
2.75394e+07 637988 637988 637988 637988 0.000970375 0.000970375 0.000970375 0.000970375
1.93754e+07 370265 370265 370265 370265 0.00118192 0.00118192 0.00118192 0.00118192
1.82726e+07 309954 309954 309954 309954 0.00107804 0.00107804 0.00107804 0.00107804
1.79845e+07 301338 301338 301338 301338 0.000834689 0.000834689 0.000834689 0.000834689
1.50984e+07 252585 252585 252585 252585 0.000762151 0.000762151 0.000762151 0.000762151
1.34434e+07 222702 222702 222702 222702 0.000748367 0.000748367 0.000748367 0.000748367
1.06633e+07 177431 177431 177431 177431 0.000792306 0.000792306 0.000792306 0.000792306
8.02842e+06 135476 135476 135476 135476 0.000909813 0.000909813 0.000909813 0.000909813
5.90648e+06 99440.4 99440.4 99440.4 99440.4 0.00111305 0.00111305 0.00111305 0.00111305
5.56337e+06 93481.1 93481.1 93481.1 93481.1 0.0011706 0.0011706 0.0011706 0.0011706
4.67988e+06 78893 78893 78893 78893 0.00137528 0.00137528 0.00137528 0.00137528
3.07951e+06 53438.1 53438.1 53438.1 53438.1 0.00204344 0.00204344 0.00204344 0.00204344
1.28925e+06 27189.6 27189.6 27189.6 27189.6 0.00469018 0.00469018 0.00469018 0.00469018
136527 14912.3 14912.3 14912.3 14912.3 0.0310495 0.0310495 0.0310495 0.0310495
55689.3 14929.9 14929.9 14929.9 14929.9 0.0494763 0.0494763 0.0494763 0.0494763
33286.5 12694.6 12694.6 12694.6 12694.6 0.0657966 0.0657966 0.0657966 0.0657966
22393.5 10185.8 10185.8 10185.8 10185.8 0.0860675 0.0860675 0.0860675 0.0860675
23293 11427.2 11427.2 11427.2 11427.2 0.0811565 0.0811565 0.0811565 0.0811565
29265.4 14400.9 14400.9 14400.9 14400.9 0.0664267 0.0664267 0.0664267 0.0664267
34891.2 16428.7 16428.7 16428.7 16428.7 0.0594469 0.0594469 0.0594469 0.0594469
35755.1 15840.6 15840.6 15840.6 15840.6 0.0611415 0.0611415 0.0611415 0.0611415
37035.2 15903.9 15903.9 15903.9 15903.9 0.0614603 0.0614603 0.0614603 0.0614603
38918.4 16778.1 16778.1 16778.1 16778.1 0.060822 0.060822 0.060822 0.060822
39759.7 17795.3 17795.3 17795.3 17795.3 0.0622166 0.0622166 0.0622166 0.0622166
39826.7 18077.4 18077.4 18077.4 18077.4 0.0636192 0.0636192 0.0636192 0.0636192
37841.9 17342.8 17342.8 17342.8 17342.8 0.0701571 0.0701571 0.0701571 0.0701571
34729.1 16091 16091 16091 16091 0.0796889 0.0796889 0.0796889 0.0796889
33338.2 15885.7 15885.7 15885.7 15885.7 0.0883156 0.0883156 0.0883156 0.0883156
32451.8 15820.4 15820.4 15820.4 15820.4 0.0980127 0.0980127 0.0980127 0.0980127
32812.9 15791 15791 15791 15791 0.0920078 0.0920078 0.0920078 0.0920078
32009.5 15404 15404 15404 15404 0.0969205 0.0969205 0.0969205 0.0969205
32253 15520.9 15520.9 15520.9 15520.9 0.0949148 0.0949148 0.0949148 0.0949148
33112 15893.8 15893.8 15893.8 15893.8 0.0946422 0.0946422 0.0946422 0.0946422
33681.6 16096.1 16096.1 16096.1 16096.1 0.0964121 0.0964121 0.0964121 0.0964121
35218.7 16769.8 16769.8 16769.8 16769.8 0.0978782 0.0978782 0.0978782 0.0978782
38325.2 17973.9 17973.9 17973.9 17973.9 0.0974226 0.0974226 0.0974226 0.0974226
41907.2 18664.6 18664.6 18664.6 18664.6 0.101481 0.101481 0.101481 0.101481
1.59353e+07 293879 293879 293879 293879 0.00217737 0.00217737 0.00217737 0.00217737
119766 22494.1 22494.1 22494.1 22494.1 0.0801131 0.0801131 0.0801131 0.0801131
47450.1 19316.6 19316.6 19316.6 19316.6 0.102834 0.102834 0.102834 0.102834
8.2292e+06 164795 164795 164795 164795 0.00371542 0.00371542 0.00371542 0.00371542
104862 22028.9 22028.9 22028.9 22028.9 0.0845919 0.0845919 0.0845919 0.0845919
50802.5 19603.3 19603.3 19603.3 19603.3 0.102524 0.102524 0.102524 0.102524
3.27925e+06 76513.3 76513.3 76513.3 76513.3 0.00825088 0.00825088 0.00825088 0.00825088
189908 23377.7 23377.7 23377.7 23377.7 0.0660089 0.0660089 0.0660089 0.0660089
54387.8 19801 19801 19801 19801 0.102168 0.102168 0.102168 0.102168
56009.6 20162.3 20162.3 20162.3 20162.3 0.101044 0.101044 0.101044 0.101044
56472.2 20270 20270 20270 20270 0.102264 0.102264 0.102264 0.102264
57763 20674.5 20674.5 20674.5 20674.5 0.103559 0.103559 0.103559 0.103559
90897.8 29435 29435 29435 29435 0.0960618 0.0960618 0.0960618 0.0960618
61738.5 21860.4 21860.4 21860.4 21860.4 0.105427 0.105427 0.105427 0.105427
117656 36114.9 36114.9 36114.9 36114.9 0.088081 0.088081 0.088081 0.088081
67962.9 24120.2 24120.2 24120.2 24120.2 0.107418 0.107418 0.107418 0.107418
61902.1 21940 21940 21940 21940 0.105643 0.105643 0.105643 0.105643
62960.9 22250.3 22250.3 22250.3 22250.3 0.105068 0.105068 0.105068 0.105068
75815.8 25962.9 25962.9 25962.9 25962.9 0.0977874 0.0977874 0.0977874 0.0977874
63772.7 22487.9 22487.9 22487.9 22487.9 0.104621 0.104621 0.104621 0.104621
67659.3 23408.8 23408.8 23408.8 23408.8 0.103451 0.103451 0.103451 0.103451
65153.2 22816.9 22816.9 22816.9 22816.9 0.104223 0.104223 0.104223 0.104223
68822.1 23622.3 23622.3 23622.3 23622.3 0.102189 0.102189 0.102189 0.102189
65983.1 22991.7 22991.7 22991.7 22991.7 0.1038 0.1038 0.1038 0.1038
66333.2 23062.5 23062.5 23062.5 23062.5 0.104076 0.104076 0.104076 0.104076
66148.4 23023.8 23023.8 23023.8 23023.8 0.103943 0.103943 0.103943 0.103943
66320.2 23058.4 23058.4 23058.4 23058.4 0.104104 0.104104 0.104104 0.104104
66382.2 22910.7 22910.7 22910.7 22910.7 0.104973 0.104973 0.104973 0.104973
66342.1 22435 22435 22435 22435 0.107051 0.107051 0.107051 0.107051
66561.8 21941.9 21941.9 21941.9 21941.9 0.109224 0.109224 0.109224 0.109224
66835.2 21989.7 21989.7 21989.7 21989.7 0.109392 0.109392 0.109392 0.109392
67179.1 22196 22196 22196 22196 0.109141 0.109141 0.109141 0.109141
67402.1 22446.8 22446.8 22446.8 22446.8 0.109059 0.109059 0.109059 0.109059
67309.7 22571.6 22571.6 22571.6 22571.6 0.109694 0.109694 0.109694 0.109694
66312.2 22582 22582 22582 22582 0.111608 0.111608 0.111608 0.111608
63754.7 22363.6 22363.6 22363.6 22363.6 0.115503 0.115503 0.115503 0.115503
61268.9 22144 22144 22144 22144 0.119395 0.119395 0.119395 0.119395
58239.7 21912.3 21912.3 21912.3 21912.3 0.123785 0.123785 0.123785 0.123785
57084.4 22457.5 22457.5 22457.5 22457.5 0.124198 0.124198 0.124198 0.124198
56367.4 23030.1 23030.1 23030.1 23030.1 0.12412 0.12412 0.12412 0.12412
54518.4 22599.2 22599.2 22599.2 22599.2 0.126547 0.126547 0.126547 0.126547
54541 22876 22876 22876 22876 0.12309 0.12309 0.12309 0.12309
102106 30536.8 30536.8 30536.8 30536.8 0.0628499 0.0628499 0.0628499 0.0628499
55245.6 21359.5 21359.5 21359.5 21359.5 0.102958 0.102958 0.102958 0.102958
54679.6 22955.4 22955.4 22955.4 22955.4 0.121353 0.121353 0.121353 0.121353
60712.8 23238.6 23238.6 23238.6 23238.6 0.0977692 0.0977692 0.0977692 0.0977692
54755.2 22940.7 22940.7 22940.7 22940.7 0.119348 0.119348 0.119348 0.119348
54646.9 22793.5 22793.5 22793.5 22793.5 0.117575 0.117575 0.117575 0.117575
54729.4 22889.4 22889.4 22889.4 22889.4 0.118522 0.118522 0.118522 0.118522
72627.5 21235.9 21235.9 21235.9 21235.9 0.0876439 0.0876439 0.0876439 0.0876439
52017.6 21018.5 21018.5 21018.5 21018.5 0.118118 0.118118 0.118118 0.118118
54428.5 22683.9 22683.9 22683.9 22683.9 0.118533 0.118533 0.118533 0.118533
53952.8 22352.6 22352.6 22352.6 22352.6 0.119275 0.119275 0.119275 0.119275
53167.4 21983.1 21983.1 21983.1 21983.1 0.119754 0.119754 0.119754 0.119754
51878.1 21383.5 21383.5 21383.5 21383.5 0.119882 0.119882 0.119882 0.119882
47922.6 19699.3 19699.3 19699.3 19699.3 0.123193 0.123193 0.123193 0.123193
40404.1 16944.5 16944.5 16944.5 16944.5 0.130698 0.130698 0.130698 0.130698
33075.8 14327.6 14327.6 14327.6 14327.6 0.140449 0.140449 0.140449 0.140449
23866.2 10963.1 10963.1 10963.1 10963.1 0.154872 0.154872 0.154872 0.154872
12953.1 5921.17 5921.17 5921.17 5921.17 0.209534 0.209534 0.209534 0.209534
10457.3 4651.32 4651.32 4651.32 4651.32 0.224222 0.224222 0.224222 0.224222
9761.9 3786.89 3786.89 3786.89 3786.89 0.224797 0.224797 0.224797 0.224797
10209.2 3616.86 3616.86 3616.86 3616.86 0.210521 0.210521 0.210521 0.210521
11347.9 3519.98 3519.98 3519.98 3519.98 0.190895 0.190895 0.190895 0.190895
15173.9 3396.87 3396.87 3396.87 3396.87 0.142142 0.142142 0.142142 0.142142
12444 3499.83 3499.83 3499.83 3499.83 0.173958 0.173958 0.173958 0.173958
14921 3352.13 3352.13 3352.13 3352.13 0.156613 0.156613 0.156613 0.156613
13480.7 3421.98 3421.98 3421.98 3421.98 0.166339 0.166339 0.166339 0.166339
15838.8 3450.4 3450.4 3450.4 3450.4 0.152242 0.152242 0.152242 0.152242
16778.2 3494.48 3494.48 3494.48 3494.48 0.146772 0.146772 0.146772 0.146772
17204.8 3431.32 3431.32 3431.32 3431.32 0.147676 0.147676 0.147676 0.147676
17430.5 3734.83 3734.83 3734.83 3734.83 0.142229 0.142229 0.142229 0.142229
16908.7 3847.42 3847.42 3847.42 3847.42 0.144572 0.144572 0.144572 0.144572
15994.6 4099.64 4099.64 4099.64 4099.64 0.14665 0.14665 0.14665 0.14665
16461.9 3952.02 3952.02 3952.02 3952.02 0.145788 0.145788 0.145788 0.145788
15294.2 3962.94 3962.94 3962.94 3962.94 0.152303 0.152303 0.152303 0.152303
15877.6 3956.81 3956.81 3956.81 3956.81 0.148967 0.148967 0.148967 0.148967
15203.4 3914.53 3914.53 3914.53 3914.53 0.1535 0.1535 0.1535 0.1535
14682.8 3804.8 3804.8 3804.8 3804.8 0.158794 0.158794 0.158794 0.158794
14457.2 3752.18 3752.18 3752.18 3752.18 0.161341 0.161341 0.161341 0.161341
14364.6 3748.04 3748.04 3748.04 3748.04 0.161785 0.161785 0.161785 0.161785
14144.8 3718.92 3718.92 3718.92 3718.92 0.162766 0.162766 0.162766 0.162766
13985.2 3673.2 3673.2 3673.2 3673.2 0.163326 0.163326 0.163326 0.163326
13758.7 3564.47 3564.47 3564.47 3564.47 0.164601 0.164601 0.164601 0.164601
12148.4 3408.57 3408.57 3408.57 3408.57 0.172174 0.172174 0.172174 0.172174
9311.84 3545.42 3545.42 3545.42 3545.42 0.174038 0.174038 0.174038 0.174038
10103.3 3356.99 3356.99 3356.99 3356.99 0.180445 0.180445 0.180445 0.180445
7321.7 2755.86 2755.86 2755.86 2755.86 0.216215 0.216215 0.216215 0.216215
7139.85 2783.9 2783.9 2783.9 2783.9 0.212792 0.212792 0.212792 0.212792
